TaxID;output/DNA_220616_22-24hmix_cer_BIOMcombi_S20_kaiju.out
970;27
971;120
972;1
976;581
978;1
982;8
983;18
985;5
986;4
988;1
989;22
990;40
995;1
996;128
997;1
998;11
999;7
1002;2
1003;9
1004;5
1008;5
1010;9
1013;1
1014;42
1015;97
1016;49
1018;9
1019;5
1026;3
1027;6
1030;40
1031;10
1032;2
1034;12
1035;2
1041;6
1042;2
1046;10
1051;1
1052;4
1054;8
1057;2
1061;7
1063;46
1066;5
1067;2
1068;1
1069;1
1074;9
1076;11
1079;1
1082;1
1083;2
1084;3
1085;1
1088;1
1094;4
1095;5
1096;1
1101;1
1117;39
1118;2
1124;1
1125;1
1126;8
1150;29
1151;14
1160;2
1161;25
1162;3
1163;1
1176;2
1177;2
1190;1
1198;1
1218;7
1219;8
1224;2628
1227;2
1229;2
1231;7
1233;3
1234;15
1236;1385
1239;1553
1243;38
1244;2
1245;25
1246;26
1247;9
1249;8
1251;3
1252;5
1253;4
1254;6
1255;7
1257;4
1260;32
1261;14
1263;232
1264;185
1265;67
1266;5
1267;5
1268;7
1269;1
1270;4
1273;4
1279;377
1280;3754
1282;40
1283;74
1284;3
1286;2
1288;10
1290;36
1292;6
1293;3
1296;100
1297;2
1298;9
1300;52
1301;3083
1302;5
1303;13
1304;9
1305;11
1306;13
1307;8148
1308;105
1309;19
1310;2
1311;739
1313;353
1314;181
1317;2
1318;5
1322;20
1323;14
1326;73
1328;60
1329;15
1334;1202
1335;39
1336;65
1337;141
1338;17
1340;51
1343;1
1345;1
1346;678
1348;212
1349;1458
1350;522
1351;933
1352;190
1353;110
1354;14
1355;2
1356;4
1357;366
1358;443
1359;49
1360;8
1363;68
1364;58
1366;289
1370;1
1372;7
1373;9
1375;11
1376;8
1377;15
1378;6
1380;1
1382;2
1383;3
1385;290
1386;518
1390;9
1391;18
1392;4
1393;29
1396;241
1397;91
1398;14
1399;20
1401;3
1402;44
1404;115
1405;732
1406;31
1408;104
1413;2
1421;59
1422;14
1423;84
1426;4
1428;72
1430;3
1445;1
1449;1
1450;19
1451;8
1452;33
1454;7
1455;37
1456;2
1458;1
1459;2
1462;1
1464;18
1465;73
1467;16
1471;26
1472;17
1473;15
1474;1
1476;2
1477;1
1478;20
1482;34
1484;1
1485;925
1488;10
1490;92
1491;876
1492;90
1493;7
1494;81
1495;2
1496;158
1497;41
1498;9
1499;22
1501;34
1502;328
1503;19
1504;13
1505;77
1506;61
1509;99
1510;10
1511;554
1512;64
1513;21
1515;5
1516;8
1519;53
1520;348
1521;21
1522;96
1526;8
1527;278
1528;154
1529;49
1530;18
1531;151
1532;9
1533;4
1534;85
1535;4
1537;5
1538;5
1540;20
1541;41
1542;4
1544;1
1547;63
1548;2
1551;1
1556;27
1557;30
1559;20
1561;10
1562;1
1564;30
1569;11
1570;4
1575;27
1578;20
1579;4
1580;19
1581;6
1583;9
1584;175
1585;1
1587;5
1588;3
1589;2
1590;76
1591;14
1596;2
1597;52
1598;113
1599;24
1600;1
1601;20
1604;3
1605;1
1607;1
1610;92
1613;107
1618;16
1622;4
1623;13
1624;66
1625;1
1626;2
1629;584
1630;10
1632;5
1633;1
1637;137
1638;2
1639;260
1640;9
1641;2
1642;6
1643;2
1647;4
1649;3
1650;1
1652;10
1654;3
1657;2
1663;4
1664;2
1670;2
1678;18
1680;16
1681;4
1684;2
1689;3
1692;3
1693;1
1694;3
1696;11
1703;1
1707;2
1708;1
1710;8
1714;1
1716;30
1717;10
1718;2
1721;2
1725;1
1727;1
1730;63
1731;32
1732;17
1735;16
1736;237
1737;4
1744;11
1747;1
1748;1
1749;1
1760;176
1762;9
1763;5
1764;9
1767;2
1768;2
1771;3
1773;13
1774;4
1778;13
1780;4
1785;2
1789;1
1793;1
1795;1
1813;1
1817;3
1827;29
1828;39
1829;3
1830;8
1831;1
1833;13
1835;2
1839;3
1844;1
1847;4
1848;1
1849;1
1851;1
1854;2
1861;1
1869;1
1873;1
1881;1
1883;41
1886;2
1895;1
1898;1
1903;4
1907;2
1910;2
1912;1
1914;3
1927;1
1930;1
1946;1
1963;1
1971;1
1992;1
1999;2
2002;2
2005;1
2013;1
2023;4
2030;2
2033;2
2034;3
2035;2
2045;4
2047;1
2049;8
2051;2
2053;3
2054;1
2057;1
2061;4
2070;1
2071;1
2077;6
2078;1
2088;4
2092;3
2093;7
2095;11
2099;1
2102;2
2107;2
2109;1
2112;1
2120;1
2132;2
2134;1
2137;1
2138;1
2143;3
2146;8
2147;1
2148;1
2150;1
2157;22
2160;6
2162;4
2172;28
2173;17
2175;1
2177;7
2186;1
2191;13
2193;1
2194;1
2197;3
2205;5
2206;3
2207;30
2208;11
2209;51
2210;3
2214;1
2215;1
2220;30
2222;31
2223;14
2225;5
2289;16
2290;6
2291;6
2292;6
2293;42
2296;3
2298;8
2301;1
2322;9
2325;1
2330;5
2331;4
2335;1
2340;2
2350;1
2352;1
2355;5
2358;1
2360;1
2371;8
2374;15
2375;31
2377;7
2378;44
2382;1
2421;4
2422;2
2426;1
2697;1
2698;7
2702;1
2717;41
2718;1
2724;2
2734;1
2736;3
2737;32
2738;560
2739;21
2741;16
2742;25
2743;17
2745;25
2747;22
2748;65
2749;1
2750;3
2751;540
2754;40
2756;34
2757;12
2759;1
2879;3
2880;1
2951;12
3039;1
3042;1
3046;3
4756;2
4769;1
4783;1
4842;3
4874;2
4888;1
4893;1
4953;1
4958;1
5027;1
5052;2
5178;1
5583;1
5741;1
5758;12
5759;11
5762;3
5809;1
5820;2
5850;1
5855;1
5884;3
5888;1
5963;1
6033;2
10239;99772
10242;1
10288;6
10486;1
10491;1
10494;1
10501;2
10509;2
10524;2
10663;4
10683;8
10685;1
10699;3
10704;22
10780;4
10803;130
10814;1
10841;429
10848;1
10849;4
10860;11
12333;1372
12348;5
12429;40
12916;173
12917;64
12967;2
12968;5
13075;8
13076;51
13134;2
13276;8
13502;2
13687;28
13689;1
13690;6
13725;2
28025;27
28026;2
28031;20
28033;2
28034;4
28037;22
28038;38
28050;3
28051;101
28052;1
28056;2
28064;1
28066;22
28068;25
28077;1
28080;3
28081;2
28090;460
28091;7
28092;8
28094;1
28095;48
28097;1
28099;1
28101;4
28105;10
28109;15
28110;1
28111;33
28112;208
28113;130
28114;21
28115;1
28116;234
28117;48
28118;112
28119;10
28124;1
28125;398
28126;4
28127;30
28128;11
28129;52
28130;35
28131;42
28132;25
28133;1
28134;2
28135;6
28136;3
28137;4
28139;1
28141;26
28151;5
28152;18
28156;1
28159;1
28161;2
28171;1
28175;1
28181;2
28182;1
28183;5
28184;6
28188;7
28189;11
28194;2
28195;3
28196;209
28197;6308
28198;12464
28199;1
28200;144
28209;2
28210;2
28211;127
28214;5
28216;154
28221;112
28222;3
28223;16
28224;1
28228;11
28229;2
28231;5
28234;1
28236;47
28240;2
28251;53
28253;20
28256;5
28261;1
28446;17
28447;7
28449;1
28450;48
28453;147
28454;9
28890;14
28895;2
28898;2
28901;251
28903;2
28907;1
29290;18
29317;3
29322;1
29324;1
29329;1
29330;14
29332;11
29341;22
29343;3
29345;18
29347;58
29349;1
29354;91
29355;17
29357;7
29358;3
29359;1
29360;24
29362;86
29363;78
29364;9
29365;14
29367;37
29369;9
29370;133
29372;4
29373;5
29378;40
29385;101
29388;4
29389;198
29394;17
29396;1
29397;1
29405;1
29408;5
29419;13
29421;1
29427;9
29429;1
29430;707
29432;3
29433;67
29435;2
29442;6
29443;2
29447;1
29448;9
29450;5
29465;17
29466;6
29471;1
29484;6
29485;3
29486;12
29487;5
29488;3
29489;13
29491;2
29495;2
29497;4
29498;1
29503;4
29508;2
29511;11
29521;18
29522;4
29524;1
29529;3
29530;1
29533;2
29536;51
29542;1
29543;22
29545;18
29546;2
29547;159
29549;1
29552;2
29553;7
29557;1
29559;13
29561;4
29562;2
29570;5
29574;2
29580;6
29581;5
31532;2
31899;3
31909;1
31953;15
31969;3
31971;8
31973;9
31977;4
31979;168
31988;3
31989;22
31993;1
31998;8
32002;3
32003;4
32008;112
32011;6
32012;3
32013;1
32033;15
32040;5
32046;1
32056;1
32066;42
32067;39
32068;96
32207;1
32257;9
33008;1
33010;1
33011;2
33015;1
33018;1
33024;1
33025;56
33029;12
33030;4
33031;1
33033;4
33034;2
33035;90
33036;1
33037;1
33038;131
33039;44
33042;12
33043;14
33045;1
33046;3
33049;1
33051;1
33052;4
33053;50
33057;6
33059;3
33060;4
33069;20
33074;1
33075;1
33183;1
33807;20
33809;2
33811;36
33865;1
33877;1
33882;13
33889;3
33904;1
33905;1
33922;1
33923;4
33924;1
33926;12
33932;4
33934;28
33936;45
33940;1
33941;6
33942;2
33945;36
33946;12
33951;80
33952;11
33953;4
33954;85
33958;129
33959;1
33962;3
33964;24
33968;4
33970;5
33977;1
33978;1
33981;1
33986;14
33994;5
34002;2
34003;1
34004;5
34007;2
34012;1
34018;2
34021;2
34027;2
34029;5
34031;14
34032;18
34034;13
34037;2
34038;2
34058;2
34059;60
34060;34
34061;23
34062;625
34068;2
34072;31
34073;55
34084;12
34085;152
34086;2
34087;1
34090;1
34097;17
34098;8
34101;2
34102;1
34103;2
34104;11
34105;76
35339;1
35519;1
35554;3
35619;1
35621;3
35623;3
35677;1
35688;1
35700;9
35701;5
35703;3
35751;1
35752;1
35755;1
35760;5
35768;1
35786;2
35787;2
35798;1
35799;1
35806;10
35818;20
35823;6
35825;9
35829;1
35830;6
35832;3
35833;22
35835;2
35837;1
35839;5
35841;11
36050;1
36330;1
36363;1
36739;1
36742;1
36745;17
36746;4
36750;1
36809;38
36811;1
36822;1
36834;18
36835;15
36839;24
36841;15
36842;9
36844;7
36845;24
36847;69
36849;31
36853;15
36854;11
36856;1
36861;8
36863;1
36866;2
36873;4
36874;8
37326;3
37329;10
37330;1
37331;3
37332;2
37448;7
37452;268
37482;2
37625;2
37658;17
37659;62
37734;151
37752;1
37914;1
37915;1
37919;19
37921;5
37930;1
38018;36439
38023;1
38026;1
38027;7
38289;1
38293;16
38301;1
38307;30
38311;1
38313;24
38875;69
38986;2
39029;64
39060;1
39122;4
39152;1
39441;3
39480;20
39481;3
39482;163
39483;2
39484;2
39485;46
39486;30
39488;57
39489;3
39490;65
39491;76
39492;6
39493;17
39495;1
39496;24
39650;7
39669;1
39687;2
39691;5
39766;1
39769;2
39773;1
39774;25
39775;3
39777;2
39779;1
39838;1
39841;1
39948;9
39950;2
39962;5
40091;9
40117;1
40119;1
40120;3
40214;3080
40215;1853
40216;316
40222;1
40274;14
40323;27
40324;54
40373;10
40414;9
40420;1
40516;2
40518;111
40519;44
40520;164
40542;2
40543;2
40544;57
40545;31
40575;23
40576;5
40578;4
40681;7
40754;4
40841;12
41170;2
41202;5
41273;26
41275;2
41276;2
41292;1
41294;5
41297;83
41875;2
41880;2
41899;1
41955;1
41976;2
41977;32
41997;52
42054;2
42094;2
42190;3
42252;1
42322;63
42353;15
42354;8
42422;2
42566;1
42837;1
42838;1
42906;15
43057;3
43064;74
43131;29
43143;15
43263;49
43305;52
43306;1
43595;2
43654;2
43656;1
43657;11
43658;2
43662;1
43668;15
43669;11
43673;7
43674;1
43676;3
43678;2
43685;1
43765;10
43767;12
43768;3
43769;1
43770;7
43775;4
43947;24
43948;68
43992;2
43995;21
43997;1
44000;1
44008;333
44009;89
44011;1
44012;2
44013;9
44249;409
44250;5
44251;1
44252;25
44256;19
44258;2
44260;3
44471;2
44574;1
44575;7
44576;1
44577;27
44671;1
44674;81
44737;7
44742;3
44749;9
44753;2
44823;1
44935;136
45056;1
45066;2
45074;1
45133;1
45243;6
45248;1
45254;124
45362;14
45363;2
45462;8
45465;4
45497;6
45610;1
45611;1
45634;20
45655;2
45656;5
45657;4
45658;1
45663;2
45667;5
45668;22
45670;14
45677;2
45764;1
45972;6
46021;1
46124;2
46126;6
46127;4
46161;1
46164;1
46188;2
46205;1
46206;10
46223;5
46224;66
46228;21
46239;4
46255;7
46256;4
46351;1
46352;1
46355;1
46356;2
46468;1
46469;3
46503;73
46506;311
46609;11
46610;16
46631;1
46634;1
46677;4
46679;1
46680;40
46867;1
46913;1
46914;1
47054;2
47157;14
47229;2
47253;3
47254;3
47281;2
47298;1
47420;1
47421;1
47479;2
47492;4
47493;1
47500;76
47670;4
47671;1
47678;70
47679;34
47715;10
47716;1
47735;1
47747;1
47770;15
47845;2
47847;2
47858;3
47866;1
47874;1
47875;2
47877;8
47880;7
47886;2
47917;47
47920;48
47928;1
47951;8
47989;1
48001;13
48003;6
48075;3
48076;12
48256;10
48292;1
48296;146
48465;3
48479;2
48589;1
48664;1
48729;1
48736;58
48935;7
49181;1
49186;1
49278;6
49279;3
49283;5
49338;39
49546;171
49893;1
49897;1
49928;96
50259;8
50340;6
50421;3
50719;1
50728;1
50743;1
50948;1
50960;34
51048;1
51101;11
51160;3
51161;3
51173;7
51195;1
51197;2
51288;2
51365;7
51366;4
51367;1
51515;3
51616;25
51637;1
51663;1
51664;3
51665;30
51668;18
51669;21
51695;2
52004;8
52018;22
52021;2
52022;2
52133;418
52225;14
52226;54
52227;3
52229;1
52441;6
52442;1
52561;1
52584;12
52689;31
52691;37
52692;49
52693;20
52694;554
52695;1
52704;1
52768;4
52771;1
52959;10
52972;2
53246;95
53249;1
53329;12
53332;17
53335;40
53341;4
53342;2
53343;5
53344;10
53345;26
53346;65
53360;1
53365;1
53399;3
53406;12
53408;5
53412;1
53417;10
53419;5
53422;3
53433;1
53442;14
53443;1
53444;9
53446;3
53457;2
53461;3
53462;1
53483;4
53633;1
53985;1
54005;3
54006;4
54061;1
54066;3
54067;6
54261;7
54291;15
54294;2
54311;8
54313;2
54388;1
54393;5
54526;3
54571;1
54910;2
54911;2
54914;7
54915;4
55079;2
55080;68
55085;15
55197;46
55206;1
55209;2
55212;2
55504;51
55507;4
55565;2
55583;9
55601;1
55604;1
55758;6
55779;2
56112;4
56192;9
56426;2
56448;11
56454;1
56456;1
56460;1
56464;3
56698;1
56804;24
56811;5
57028;3
57029;14
57031;1
57037;1
57040;6
57043;3
57320;2
57479;1
57480;5
57493;8
57494;1
57609;3
57664;15
57665;63
57676;10
57704;1
57706;3
57723;4
57732;10
57739;5
57911;2
57975;3
58050;1
58051;2
58096;1
58109;1
58119;1
58137;2
58138;6
58169;1
58180;2
58291;1
58343;1
58621;6
58842;1
59195;1
59196;2
59201;2
59203;1
59241;4
59277;1
59288;23
59310;232
59374;1
59405;84
59406;1
59602;3
59610;12
59619;5
59620;221
59732;382
59733;86
59738;1
59739;6
59753;7
59779;1
59799;1
59823;1
59843;3
59845;9
59893;2
60036;2
60133;14
60136;2
60442;2
60547;4
60548;7
60549;3
60552;29
60890;2
60921;1
60922;1
61013;1
61015;1
61016;12
61170;12
61171;10
61397;1
61414;5
61432;9
61435;56
61592;2
61593;2
61595;7
61598;7
61624;2
61644;7
61645;30
61646;5
61647;3
61648;5
61651;1
61652;1
62140;2
62322;10
62672;1
62680;1
63186;1
63560;100
63612;2
63745;10
64002;1
64104;31
64178;1
64495;3
64522;1
64642;4
64969;115
64970;4
64972;1
64973;2
64974;5
64976;1
64977;1
65048;5
65058;1
65403;2
65553;13
65656;7
65657;1
65700;8
65735;4
65741;4
65786;9
65842;1
65958;1
65959;1
66219;29
66269;4
66271;1
66347;1
66369;1
66821;24
66831;5
66863;33
66870;1
66873;1
66898;1
66900;1
66969;1
67297;4
67339;1
67344;1
67348;2
67380;2
67572;4
67573;1
67593;1
67757;26
67780;7
67814;1
67819;2
67827;2
67854;2
67855;3
68172;1
68193;2
68219;3
68259;1
68262;1
68268;1
68270;1
68280;2
68287;13
68288;3
68295;1
68335;1
68336;48
68525;174
68777;1
68887;1
68892;6
68895;32
69208;5
69218;3
69223;1
69277;7
69278;1
69322;2
69362;1
69370;1
69473;4
69499;1
69541;5
69578;2
69657;1
69666;21
69710;9
69823;1
69824;21
69825;5
69894;4
69895;3
69962;3
69964;2
69965;17
69966;56
69974;2
70125;4
70258;2
70346;75
70347;1
70348;52
70774;1
70775;2
70856;7
70863;2
70864;3
70993;18
70994;1
70995;2
70996;4
70997;9
71237;1
71433;5
71451;11
71452;11
71453;1
71667;5
72000;5
72026;3
72226;2
72273;2
72274;25
72275;8
72276;1
72293;2
72294;1
72304;17
72360;1
72361;13
72556;3
72557;4
72638;1
72763;1
72764;2
73010;10
73029;1
73141;5
73868;7
74033;7
74201;9
74243;36
74317;2
74318;2
74382;1
74385;2
74386;1
74426;10
74557;1
74701;6
74706;14
74829;4
74968;1
75105;1
75309;6
75310;1
75385;1
75612;1
75654;3
75658;4
75682;20
75687;1
75984;20
75985;14
76008;4
76009;14
76112;5
76113;1
76114;1
76115;2
76122;1
76259;30
76489;1
76517;13
76594;1
76595;1
76636;4
76731;3
76759;12
76761;5
76831;8
76832;12
76857;1
76859;2
76860;4
76884;1
76890;6
76891;3
76892;8
76935;2
76978;3
77095;31
77098;9
77133;1319
77643;1
77768;1
77775;4
77777;7
77917;4
78120;73
78229;30
78327;1
78350;3
78355;1
78398;4
78448;7
78543;2
78544;4
78898;3
79206;26
79209;1
79252;1
79263;14
79264;4
79328;12
79329;6
79604;6
79681;42
79879;10
79880;50
79882;4
79883;31
79884;8
80388;1
80811;1
80840;194
80841;35
80842;1
80854;3
80864;125
80865;65
80866;43
80867;13
80868;6
80869;13
80876;1
80878;84
80880;2
80881;22
80882;10
81028;8
81406;2
81408;8
81409;60
81412;1
81424;160
81425;7
81461;1
81464;61
81467;3
81468;30
81479;2
81852;58
81857;7
81947;46
81950;6
82115;28
82116;15
82203;7
82268;1
82367;1
82373;16
82374;58
82376;28
82380;3
82541;18
82633;9
82654;2
82688;32
82800;5
82801;3
82802;148
82803;758
82806;2
82976;3
82977;6
82978;1
82979;23
82980;2
82981;5
82983;1
82985;13
82987;1
82988;3
82996;49
83219;1
83231;3
83262;4
83263;2
83264;12
83265;3
83373;2
83401;1
83406;1
83451;1
83461;5
83462;1
83494;2
83551;1
83552;1
83558;1
83564;1
83612;7
83614;4
83617;1
83618;4
83637;7
83654;1
83655;34
83661;3
83681;1
83763;2
83765;10
83766;2
83767;13
83769;11
83771;14
83784;1
83816;4
83889;34
83986;12
84022;8
84023;4
84024;26
84025;28
84029;2
84030;21
84031;6
84032;6
84034;13
84035;24
84086;20
84111;1
84112;13
84135;2
84136;8
84139;2
84159;2
84372;1
84378;2
84405;1
84406;10
84407;17
84521;2
84531;1
84566;8
84567;30
84590;4
84642;8
84698;4
84980;4
84997;1
84998;2
84999;3
85006;43
85007;12
85009;2
85012;1
85020;2
85021;2
85023;8
85025;2
85030;1
85043;8
85072;2
85075;1
85108;2
85154;1
85325;1
85336;5
85402;26
85404;4
85623;1
85643;1
85683;4
85688;2
85698;40
85701;4
85831;70
86105;1
86174;9
86175;7
86180;1
86182;13
86184;2
86185;9
86187;1
86331;9
86332;4
86473;8
86661;306
86663;4
86664;25
86665;3
86668;12
86840;1
86956;5
86959;11
87458;1
87541;6
87650;1
87882;49
87883;41
88058;11
88132;105
88233;11
88274;2
88431;30
89014;21
89059;4
89061;2
89065;2
89066;1
89093;8
89152;5
89153;4
89772;4
89966;18
90060;49
90239;21
90240;7
90241;14
90242;1
90243;63
90244;1
90245;165
90371;49
90426;41
90731;5
90732;8
90964;57
90970;13
90974;3
91061;348
91347;167
91360;5
91604;8
91623;4
91624;5
91626;3
91750;1
91994;23
92003;2
92172;3
92407;1
92487;11
92488;1
92645;5
92647;6
92758;1
92860;1
92933;3
92942;2
93064;106
93171;2
93217;6
93218;5
93220;4
93222;7
93369;2
93378;1
93466;1
93974;2
94009;2
94023;2
94140;2
94254;17
94255;7
94624;5
94625;32
94626;8
94695;5
94868;2
94869;24
95149;1
95300;3
95301;2
95485;1
95486;20
95605;5
95607;1
95618;1
95818;585
96344;3
96345;366
96472;20
96773;2
96942;21
97050;7
97138;16
97195;1
97253;119
97478;3
97481;3
98228;4
98672;5
99179;1
99286;1
99594;1
99597;1
99656;6
99675;1
99906;6
99907;4
100134;4
100174;9
100176;8
100468;1
100716;1
100861;1
100883;2
100884;32
100886;8
100951;1
101070;2
101192;61
101383;4
101385;1
101564;1
101571;157
102106;3
102109;5
102116;1
102119;5
102134;1
102148;2
102232;1
102234;6
102235;1
102294;952
102684;35
103371;1
103621;1
103810;36
103816;1
103837;2
103855;6
103891;2
103892;2
104097;3
104100;1
104264;1
104267;32
104268;2
104270;1
104628;5
104662;6
104663;5
104955;4
105219;23
105422;2
105483;3
105560;4
105751;1
105841;12
105843;1
106146;3
106147;37
106178;1
106493;1
106588;15
106589;48
106590;7
106591;5
106592;58
106648;498
106649;70
106654;131
107327;1
107400;4
107401;17
107636;4
107709;3
108328;4
108486;6
108819;1
108980;711
108981;178
109152;4
109269;1
109327;36
109328;11
109472;5
109790;3
109894;1
109936;1
110321;4
110456;12
110479;1
110505;1
110845;1
110937;2
111105;17
111500;33
111504;10
111527;4
111611;1
111769;12
111770;17
111781;1
111830;1
111844;4
112002;3
112008;4
112040;2
112090;1
112091;1
112140;2
112234;33
112248;2
112331;3
112900;115
112901;8
112902;11
112903;9
112904;3
113107;5
113268;1
113269;4
113287;2
113395;2
113561;1
113566;2
113571;1
113574;2
114090;1
114136;12
114249;1
114259;1
114277;2
114295;3
114527;3
114615;1
114616;14
114627;1
114628;1
114652;2
114695;1
114707;20
114710;31
114715;15
114742;1
114886;2
115544;142
115547;97
115553;4
115555;12
115561;17
115780;15
115781;5
115782;1
115783;1
115808;6
115860;1
115979;8
115992;4
116085;11
116090;8
116718;1
116849;8
117506;77
117563;3
117567;1
117574;2608
117680;2
117681;6
117743;129
117744;2
117747;1
118062;2
118126;7
118173;2
118247;1
118322;4
118323;3
118562;1
118748;1
118884;3
118967;34
119045;5
119060;62
119219;12
119224;23
119484;2
119541;1
119603;5
119641;24
119858;8
119864;1
119977;11
119978;1
120370;5
120377;1
120398;5
120682;2
120831;5
120956;5
120957;1
120961;1
121039;1
121290;2
121428;10
121608;3
121620;1
121734;2
122277;8
122358;1
122706;19
123820;6
123822;2
123824;2
123899;4
124225;14
125216;8
125614;9
125627;2
126157;2
126333;2
126385;9
126569;2
127458;1
127886;6
127891;2
128574;5
128780;4
128782;2
128785;5
128827;71
129052;3
129138;1
129337;11
129338;6
129577;13
129578;14
129701;1
129847;1
129875;3
129957;19
129958;3
129985;1
130049;7
130788;1
130795;1
131109;1
131110;1
131111;2
131567;248
132132;3
132144;5
132476;3
132920;3
132925;24
132926;1
132932;17
133190;4
133377;1
133448;7
133539;7
134034;1
134533;501
134534;81
134537;4
134605;1
134623;2
134813;1
135080;1
135083;2
135193;8
135487;15
135575;17
135588;7
135613;1
135614;6
135616;16
135618;3
135619;7
135620;3
135621;289
135622;27
135623;6
135625;1
135719;1
135735;1
135740;1
135826;10
136072;1
136274;1
136468;1
136492;31
136547;9
136548;1
136841;11
136843;3
136845;12
136846;5
136849;25
136992;3
136993;2
137357;2
137545;9
137591;2
137658;1
137716;3
137722;1
137730;55
137732;12
137733;1
137778;59
137838;27
137993;3
138072;2
138073;2
138074;11
138118;38
138336;1
138563;8
138851;3
139043;5
139438;5
139808;2
140057;8
140098;1
140314;93
140626;4
141451;1
141948;3
141949;17
142182;1
142585;1
142588;4
142877;4
143222;1
143224;1
143361;2
143495;4
144185;5
144191;1
144530;2
144538;1
145579;166
146476;1
146806;1
146817;41
146819;2
146827;1
146907;2
146919;3
146922;1
146939;9
146940;1
147047;2
147065;1
147207;1
147248;2
147645;23
147709;12
147802;5
148604;21
148813;3
148814;4
148818;1
148942;11
149015;83
149016;1
149390;2
149539;7
149698;9
150022;1
150033;1
150055;91
150056;7
150060;2
150120;1
150146;2
150172;10
150203;1
150247;18
150248;1
150374;1
150723;3
151276;11
151536;1
151754;1
151755;2
151783;12
151894;12
151895;15
152268;7
152331;12
152335;10
152480;5
152489;1
152490;2
152500;1
152507;1
152573;8
153026;63
153151;1
153265;2
153491;7
153493;5
153721;15
153949;1
154046;90
154116;1
154288;56
154347;7
154621;3
155042;2
155085;1
155322;38
155493;34
155515;1
155618;1
155680;12
155865;15
155866;21
155894;6
155977;2
155978;1
156205;3
156213;2
156456;1
156586;5
156673;1
156892;3
156973;235
156974;5
156977;1
156981;15
157076;822
157226;9
157227;4
157463;1
157592;3
157687;35
157688;6
157691;11
157692;103
157782;2
157783;1
157910;1
157920;1
158327;2
